dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1703332800,2023-12-23 12:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,31.08,10000,18.03,25.34,29.3,34,1033,,,54,5.75,40,,,,,,40,802,Clouds,scattered clouds,03n
1703336400,2023-12-23 13:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,33.33,10000,20.39,28.99,31.3,36.19,1033,,,55,4.61,50,,,,,,75,803,Clouds,broken clouds,04d
1703340000,2023-12-23 14:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,35.58,10000,19.85,30.69,33.98,37.2,1033,,,49,5.75,60,,,,,,75,803,Clouds,broken clouds,04d
1703343600,2023-12-23 15:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,37.24,10000,19.45,33.57,35.98,38.03,1033,,,45,4.61,40,,,,,,75,803,Clouds,broken clouds,04d
1703347200,2023-12-23 16:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,39.25,10000,19.65,33.66,36.99,41.02,1033,,,42,8.05,60,,,,,,75,803,Clouds,broken clouds,04d
1703350800,2023-12-23 17:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.2,10000,25.74,37.35,39.18,43,1032,,,52,5.75,60,,,,,,100,804,Clouds,overcast clouds,04d
1703354400,2023-12-23 18:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.82,10000,29.43,39.27,40.98,44.01,1032,,,58,5.75,100,,,,,,75,803,Clouds,broken clouds,04d
1703358000,2023-12-23 19:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,43.2,10000,31.53,38.46,40.98,44.06,1031,,,63,8.05,50,,,,,,75,803,Clouds,broken clouds,04d
1703361600,2023-12-23 20:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.67,10000,32.5,38.41,40.98,44.31,1031,,,67,6.91,50,,,,,,100,804,Clouds,overcast clouds,04d
1703365200,2023-12-23 21:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.51,10000,33.08,38.21,40.98,43.2,1031,,,69,6.91,50,,,,,,100,804,Clouds,overcast clouds,04d
1703368800,2023-12-23 22:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.37,10000,33.3,38.05,40.3,43.02,1031,,,70,6.91,40,,,,,,100,804,Clouds,overcast clouds,04n
1703372400,2023-12-23 23:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.5,10000,32.11,35.85,39.97,42.78,1031,,,69,9.22,60,,,,,,100,804,Clouds,overcast clouds,04n
1703376000,2023-12-24 00:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.13,10000,32.11,35.92,39.31,42.06,1031,,,70,8.05,70,,,,,,75,803,Clouds,broken clouds,04n
1703379600,2023-12-24 01:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,39.22,10000,31.39,33.6,38.3,42.03,1031,,,73,8.05,80,,,,,,75,803,Clouds,broken clouds,04n
1703383200,2023-12-24 02:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,39.81,10000,34.16,33.76,38.3,42.04,1031,,,80,9.22,60,,,,,,100,804,Clouds,overcast clouds,04n
1703386800,2023-12-24 03:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,39.16,10000,33.84,34.18,38.98,42.03,1031,,,81,6.91,20,,,,,,100,804,Clouds,overcast clouds,04n
1703390400,2023-12-24 04:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,39.4,10000,34.07,35.2,38.32,42.21,1031,,,81,5.75,40,,,,,,75,803,Clouds,broken clouds,04n
1703394000,2023-12-24 05:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,39.63,10000,34.9,35.49,38.3,42.04,1030,,,83,5.75,360,,,,,,75,803,Clouds,broken clouds,04n
1703397600,2023-12-24 06:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,40.84,10000,35.15,36.91,39.2,42.04,1030,,,80,5.75,40,,,,,,100,804,Clouds,overcast clouds,04n
1703401200,2023-12-24 07:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,39.67,10000,35.24,34.79,39,42.04,1030,,,84,6.91,90,,0.62,,,,100,500,Rain,light rain,10n
1703404800,2023-12-24 08:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,40.46,10000,37.2,36.48,39.2,42.78,1030,,,88,5.75,40,,0.33,,,,100,500,Rain,light rain,10n
1703408400,2023-12-24 09:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,39.79,10000,37.11,36.54,38.3,42.78,1030,,,90,4.61,330,,,,,,100,804,Clouds,overcast clouds,04n
1703412000,2023-12-24 10:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,40.12,10000,37.71,36.07,39,43,1030,,,91,5.75,40,,,,,,75,803,Clouds,broken clouds,04n
1703415600,2023-12-24 11:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,40.71,10000,38.57,36.05,39.31,42.78,1030,,,92,6.91,10,,0.64,,,,100,500,Rain,light rain,10n
1703419200,2023-12-24 12:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,39.58,10000,38.53,35.42,39,42.04,1030,,,96,5.75,10,,0.42,,,,75,500,Rain,light rain,10n
1703422800,2023-12-24 13:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,39.65,10000,38.34,35.51,38.3,42.04,1030,,,95,5.75,350,,0.25,,,,75,500,Rain,light rain,10d
1703426400,2023-12-24 14:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.33,10000,39.9,39.51,40.98,44.02,1030,,,91,4.61,50,,,,,,75,803,Clouds,broken clouds,04d
1703430000,2023-12-24 15:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,44.53,10000,40.91,41.31,42.78,45.32,1031,,,87,5.75,60,,0.22,,,,100,500,Rain,light rain,10d
1703433600,2023-12-24 16:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,44.78,10000,40.86,41.59,43.99,46.98,1030,,,86,5.75,80,,,,,,100,804,Clouds,overcast clouds,04d
1703437200,2023-12-24 17:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,46.56,10000,42.3,43.72,43.99,47.32,1030,,,85,5.75,40,,,,,,75,803,Clouds,broken clouds,04d
1703440800,2023-12-24 18:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,48.04,10000,42.82,48.04,46.02,48.2,1029,,,82,0,0,,,,,,75,803,Clouds,broken clouds,04d
1703444400,2023-12-24 19:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,48.16,10000,42.3,47.19,46.98,48.97,1029,,,80,3.44,0,,,,,,100,804,Clouds,overcast clouds,04d
1703448000,2023-12-24 20:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,47.86,10000,42.31,45.95,45.99,49.3,1029,,,81,4.61,210,,,,,,100,804,Clouds,overcast clouds,04d
1703451600,2023-12-24 21:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,47.35,10000,41.83,44.65,45.99,49.19,1029,,,81,5.75,250,,,,,,100,804,Clouds,overcast clouds,04d
1703455200,2023-12-24 22:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,46.81,10000,41.31,44.02,45.99,48.2,1029,,,81,5.75,70,,,,,,100,804,Clouds,overcast clouds,04n
1703458800,2023-12-24 23:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,46.17,10000,40.98,43.25,44.6,48.2,1029,,,82,5.75,60,,,,,,100,804,Clouds,overcast clouds,04n
1703462400,2023-12-25 00:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,45.5,10000,40.64,43.21,43.99,48.06,1030,,,83,4.61,40,,,,,,100,804,Clouds,overcast clouds,04n
1703466000,2023-12-25 01:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,44.92,10000,40.08,41.13,43.99,47.03,1030,,,83,6.91,50,,,,,,100,804,Clouds,overcast clouds,04n
1703469600,2023-12-25 02:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,45.75,,41.5,45.75,43.2,47.19,1030,,,85,2.89,40,,,,,,79,803,Clouds,broken clouds,04n
1703473200,2023-12-25 03:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,44.82,10000,40.89,43.38,42.78,46.2,1030,,,86,3.44,80,,,,,,75,803,Clouds,broken clouds,04n
1703476800,2023-12-25 04:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,43.43,10000,40.69,43.43,42.01,46.06,1030,,,90,0,0,,,,,,100,804,Clouds,overcast clouds,04n
1703480400,2023-12-25 05:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,43.25,10000,40.23,41.58,41.99,45.19,1030,,,89,3.44,70,,,,,,100,804,Clouds,overcast clouds,04n
1703484000,2023-12-25 06:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,43.02,10000,40.57,41.31,41,47.03,1030,,,91,3.44,70,,,,,,100,804,Clouds,overcast clouds,04n
1703487600,2023-12-25 07:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,43.27,10000,40.53,39.13,41.99,45.05,1030,,,90,6.91,60,,,,,,75,803,Clouds,broken clouds,04n
1703491200,2023-12-25 08:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.36,10000,38.93,39.42,41,45.03,1030,,,91,3.44,30,,,,,,100,804,Clouds,overcast clouds,04n
1703494800,2023-12-25 09:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.16,10000,39.29,38.14,39.97,43.05,1030,,,93,4.61,60,,,,,,75,701,Mist,mist,50n
1703498400,2023-12-25 10:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.16,10000,39.58,38.14,39.97,43.03,1030,,,94,4.61,360,,,,,,100,741,Fog,fog,50n
1703502000,2023-12-25 11:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,40.03,8047,38.71,35.96,39.2,43.2,1030,,,95,5.75,360,,,,,,75,701,Mist,mist,50n
1703505600,2023-12-25 12:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,40.06,10000,39.02,34.65,39.2,42.78,1031,,,96,8.05,40,,,,,,75,701,Mist,mist,50n
1703509200,2023-12-25 13:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,40.71,,39.13,40.71,39.99,43.02,1031,,,94,1.01,329,3,,,,,92,804,Clouds,overcast clouds,04d
1703512800,2023-12-25 14:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.39,6437,40.78,36.93,41.99,44.33,1031,,,94,9.22,40,,,,,,75,701,Mist,mist,50d
1703516400,2023-12-25 15:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,44.42,402,43.09,39.94,41.99,46.99,1032,,,95,8.05,50,,,,,,100,741,Fog,fog,50d
1703520000,2023-12-25 16:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,46.29,4023,44.38,42.22,43.99,48.2,1031,,,93,8.05,30,,,,,,100,701,Mist,mist,50d
1703523600,2023-12-25 17:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,47.35,402,44.87,44.04,44.58,49.32,1031,,,91,6.91,40,,,,,,100,701,Mist,mist,50d
1703527200,2023-12-25 18:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,48.25,4828,45.75,48.25,47.03,50.32,1030,,,91,0,0,,,,,,100,804,Clouds,overcast clouds,04d
1703530800,2023-12-25 19:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,48.81,9656,46.02,47.93,45.99,49.3,1030,,,90,3.44,50,,,,,,100,701,Mist,mist,50d
1703534400,2023-12-25 20:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,49.03,10000,45.93,48.18,45.3,50,1029,,,89,3.44,50,,,,,,100,804,Clouds,overcast clouds,04d
1703538000,2023-12-25 21:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,48,,45.21,47.43,45.3,49.05,1029,,,90,3,23,5.01,,,,,88,804,Clouds,overcast clouds,04d
1703541600,2023-12-25 22:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,46.62,10000,44.42,43.79,46,49.01,1030,,,92,5.75,60,,,,,,100,804,Clouds,overcast clouds,04n
1703545200,2023-12-25 23:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,46.17,10000,44.26,42.08,44.98,48.04,1030,,,93,8.05,60,,,,,,100,804,Clouds,overcast clouds,04n
1703548800,2023-12-26 00:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,45.39,10000,44.31,43.09,44.31,48.02,1030,,,96,4.61,30,,,,,,100,804,Clouds,overcast clouds,04n
1703552400,2023-12-26 01:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,44.42,9656,43.36,42.93,43.99,47.03,1030,,,96,3.44,50,,,,,,100,701,Mist,mist,50n
1703556000,2023-12-26 02:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,44.11,,43.05,42.06,42.98,46.2,1030,,,96,4,10,,,,,,50,802,Clouds,scattered clouds,03n
1703559600,2023-12-26 03:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,43.61,,41.72,40.71,42.31,45.03,1029,,,93,5.01,30,,,,,,49,802,Clouds,scattered clouds,03n
1703563200,2023-12-26 04:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.3,805,41.5,40.5,41.99,45.01,1029,,,97,3.44,30,,,,,,100,741,Fog,fog,50n
1703566800,2023-12-26 05:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.26,805,41.74,38.61,40.19,45.01,1028,,,98,5.75,50,,,,,,100,741,Fog,fog,50n
1703570400,2023-12-26 06:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.34,402,40.55,37.36,41,44.04,1028,,,97,5.99,350,,,,,,100,741,Fog,fog,50n
1703574000,2023-12-26 07:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.31,402,40.26,41.31,40.3,44.04,1028,,,96,0,0,,,,,,100,741,Fog,fog,50n
1703577600,2023-12-26 08:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.46,805,42.21,40.68,40.98,44.2,1029,,,99,3.44,290,,,,,,100,701,Mist,mist,50n
1703581200,2023-12-26 09:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.51,805,41.99,40.73,41.99,45.01,1028,,,98,3.44,20,,,,,,100,701,Mist,mist,50n
1703584800,2023-12-26 10:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.91,805,42.39,39.38,41.2,45.05,1028,,,98,5.75,50,,,,,,100,701,Mist,mist,50n
1703588400,2023-12-26 11:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.73,805,41.94,40.98,41.99,45.05,1028,,,97,3.44,350,,,,,,100,701,Mist,mist,50n
1703592000,2023-12-26 12:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.91,805,42.39,40.17,41.99,44.2,1028,,,98,4.61,30,,,,,,100,701,Mist,mist,50n
1703595600,2023-12-26 13:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.91,3219,42.39,39.38,41.99,45.03,1028,,,98,5.75,40,,,,,,100,300,Drizzle,light intensity drizzle,09d
1703595600,2023-12-26 13:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.91,3219,42.39,39.38,41.99,45.03,1028,,,98,5.75,40,,,,,,100,701,Mist,mist,50d
1703599200,2023-12-26 14:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,44.29,3219,43.23,41.02,43.03,46.02,1028,,,96,5.75,30,,,,,,100,701,Mist,mist,50d
1703602800,2023-12-26 15:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,44.49,4828,42.87,42.03,43.3,46.06,1028,,,94,4.61,50,,,,,,100,701,Mist,mist,50d
1703606400,2023-12-26 16:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,43.86,8047,42.53,40.51,42.98,45.32,1027,,,95,5.75,70,,,,,,100,701,Mist,mist,50d
1703610000,2023-12-26 17:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,44.13,402,42.51,41.61,42.98,45.03,1026,,,94,4.61,130,,,,,,100,701,Mist,mist,50d
1703613600,2023-12-26 18:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,44.64,9656,42.75,42.21,42.98,47.19,1025,,,93,4.61,40,,,,,,100,701,Mist,mist,50d
1703617200,2023-12-26 19:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,45.57,1609,43.11,41.9,43.99,48.2,1025,,,91,6.91,60,,,,,,100,701,Mist,mist,50d
1703620800,2023-12-26 20:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,44.82,1609,42.64,43.38,43.99,48.31,1025,,,92,3.44,190,,,,,,100,701,Mist,mist,50d
1703624400,2023-12-26 21:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,44.49,1609,42.6,41.25,42.8,48.31,1025,,,93,5.75,70,,,,,,75,701,Mist,mist,50d
1703628000,2023-12-26 22:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,43.54,10000,41.38,40.14,42.98,46.38,1025,,,92,5.75,50,,,,,,75,803,Clouds,broken clouds,04n
1703631600,2023-12-26 23:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,43.12,1207,40.96,39.63,42.8,46.38,1024,,,92,5.75,170,,,,,,100,701,Mist,mist,50n
1703635200,2023-12-27 00:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.95,805,41.16,39.07,41,45.32,1024,,,97,4.61,150,,,,,,100,701,Mist,mist,50n
1703638800,2023-12-27 01:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.57,,41.77,41.27,41.99,45.32,1024,,,97,3,105,3,,,,,100,804,Clouds,overcast clouds,04n
1703642400,2023-12-27 02:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.59,805,40.8,41.59,41,44.33,1024,,,97,1.01,169,3,,,,,100,741,Fog,fog,50n
1703646000,2023-12-27 03:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.9,,40.57,41.9,41.04,44.33,1024,,,95,1.01,168,1.99,,,,,100,804,Clouds,overcast clouds,04n
1703649600,2023-12-27 04:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.04,3219,41.25,40.21,41,44.58,1023,,,97,3.44,140,,,,,,100,701,Mist,mist,50n
1703653200,2023-12-27 05:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.41,,40.62,39.97,40.98,43.99,1023,,,97,3,60,,,,,,100,804,Clouds,overcast clouds,04n
1703656800,2023-12-27 06:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.32,805,40.53,38.34,40.98,44.58,1022,,,97,4.61,90,,,,,,100,701,Mist,mist,50n
1703660400,2023-12-27 07:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.09,805,40.57,37.22,41,43.99,1022,,,98,5.75,90,,,,,,100,701,Mist,mist,50n
1703664000,2023-12-27 08:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.88,,41.09,41.88,40.98,43.32,1022,,,97,1.01,36,3,,,,,100,804,Clouds,overcast clouds,04n
1703667600,2023-12-27 09:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.77,402,40.71,41.77,40.98,43.05,1022,,,96,0,0,,,,,,100,741,Fog,fog,50n
1703671200,2023-12-27 10:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.1,402,41.04,42.1,41,44.02,1021,,,96,1.01,278,3,,,,,100,741,Fog,fog,50n
1703674800,2023-12-27 11:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.36,9656,39.76,39.42,40.98,44.2,1021,,,94,3.44,90,,,,,,100,701,Mist,mist,50n
1703678400,2023-12-27 12:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,41.72,1609,40.39,37.26,40.98,44.2,1021,,,95,6.91,50,,,,,,100,701,Mist,mist,50n
1703682000,2023-12-27 13:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.13,402,41.34,37.17,41.99,44.2,1021,,,97,8.05,60,,,,,,100,701,Mist,mist,50d
1703685600,2023-12-27 14:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,42.78,8047,41.99,37.96,41.99,44.33,1021,,,97,8.05,50,,,,,,100,701,Mist,mist,50d
1703689200,2023-12-27 15:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,44.38,8047,42.76,39.4,42.98,46.02,1020,,,94,9.22,60,,,,,,100,701,Mist,mist,50d
1703692800,2023-12-27 16:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,45.55,6437,43.65,41.88,43.99,47.05,1020,,,93,6.91,50,,0.25,,,,100,500,Rain,light rain,10d
1703692800,2023-12-27 16:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,45.55,6437,43.65,41.88,43.99,47.05,1020,,,93,6.91,50,,0.25,,,,100,701,Mist,mist,50d
1703696400,2023-12-27 17:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,46.56,10000,44.92,42.55,43.99,48.2,1018,,,94,8.05,40,,0.34,,,,100,500,Rain,light rain,10d
1703700000,2023-12-27 18:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,48.04,10000,45.25,42.44,44.58,49.19,1017,,,90,13.8,50,,,,,,100,500,Rain,light rain,10d
1703700000,2023-12-27 18:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,48.04,10000,45.25,42.44,44.58,49.19,1017,,,90,13.8,50,,,,,,100,701,Mist,mist,50d
1703703600,2023-12-27 19:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,47.91,4023,44.83,42.94,44.58,50.32,1017,,,89,11.5,60,,,,,,100,701,Mist,mist,50d
1703707200,2023-12-27 20:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,48.83,10000,46.62,44.87,45.3,50.05,1016,,,92,9.22,60,,0.29,,,,100,500,Rain,light rain,10d
1703710800,2023-12-27 21:00:00 +0000 UTC,-18000,John F. Kennedy International Airport,40.644624,-73.779703,48.4,10000,46.47,44.33,46.2,50.05,1015,,,93,9.22,70,,0.51,,,,100,500,Rain,light rain,10d
